http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1247946,ssubSET:R-HSA-1247946
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9753675,ssubSET:R-HSA-9753675
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-975821,ssubSET:R-HSA-975821
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9730456,ssubSET:R-HSA-9730456
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-500309,ssubSET:R-HSA-500309
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-482610,ssubSET:R-HSA-482610
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176042,ssubSET:R-HSA-176042
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3301978,ssubSET:R-HSA-3301978
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-198701,ssubSET:R-HSA-198701
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187453,ssubSET:R-HSA-187453
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2311324,P06493,ssubSET:R-HSA-2311324
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9653487,Q04759
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9014905,ssubSET:R-HSA-9014905
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9007010,Q16566
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9639289,ssubSET:R-HSA-9639289
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5653946,ssubSET:R-HSA-5653946
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372870,ssubSET:R-HSA-372870
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-450668,ssubSET:R-HSA-450668
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179494,ssubSET:R-HSA-179494
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179497,ssubSET:R-HSA-179497
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179508,ssubSET:R-HSA-179508
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-179517,ssubSET:R-HSA-179517
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372871,ssubSET:R-HSA-372871
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6799602,ssubSET:R-HSA-6799602
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6807624,ssubSET:R-HSA-6807624
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1268261,ssubSET:R-HSA-1268261
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2176485,ssubSET:R-HSA-2176485
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2569050,ssubSET:R-HSA-2569050
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013333,ssubSET:R-HSA-9013333
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9730454,ssubSET:R-HSA-9730454
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-933469,ssubSET:R-HSA-933469
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-888569,ssubSET:R-HSA-888569,Q05329
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2855176,ssubSET:R-HSA-2855176
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9026521,Q16620
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9012640,ssubSET:R-HSA-9012640
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5082395,ssubSET:R-HSA-5082395
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-451413,Q8N2H9,Q9HAT8,Q96FA3,ssubSET:R-HSA-451413
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806233,ssubSET:R-HSA-1806233
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-508070,ssubSET:R-HSA-508070
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-210378,Q9UIU0,Q8IZS8,ssubSET:R-HSA-210378,Q9NY47
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-418572,ssubSET:R-HSA-418572
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2395830,ssubSET:R-HSA-2395830
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4088020,P20248,P78396,ssubSET:R-HSA-4088020
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6804745,Q00987,ssubSET:R-HSA-6804745
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1981125,ssubSET:R-HSA-1981125
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8933216,Q9UL33,P48553,Q8IUR0,O75865,Q9Y296,Q96Q05,O43617,Q86SZ2,Q9Y5R8,P0DI81,ssubSET:R-HSA-8933216
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-199878,ssubSET:R-HSA-199878
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9014724,ssubSET:R-HSA-9014724
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6811466,ssubSET:R-HSA-6811466
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1456465,ssubSET:R-HSA-1456465
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8955621,ssubSET:R-HSA-8955621
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1500610,ssubSET:R-HSA-1500610
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1602359,ssubSET:R-HSA-1602359
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1500592,ssubSET:R-HSA-1500592
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1500636,ssubSET:R-HSA-1500636
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189812,ssubSET:R-HSA-189812
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1524078,ssubSET:R-HSA-1524078
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1524125,ssubSET:R-HSA-1524125
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-500235,ssubSET:R-HSA-500235
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-514620,ssubSET:R-HSA-514620
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1889954,ssubSET:R-HSA-1889954
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-975898,ssubSET:R-HSA-975898
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176479,ssubSET:R-HSA-176479
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176567,ssubSET:R-HSA-176567
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176569,ssubSET:R-HSA-176569
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176574,ssubSET:R-HSA-176574
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176599,ssubSET:R-HSA-176599
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176650,ssubSET:R-HSA-176650
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8959973,ssubSET:R-HSA-8959973
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176572,ssubSET:R-HSA-176572
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176621,ssubSET:R-HSA-176621
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1475016,ssubSET:R-HSA-1475016
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1475027,ssubSET:R-HSA-1475027
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1475034,ssubSET:R-HSA-1475034
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-449883,ssubSET:R-HSA-449883
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-453340,ssubSET:R-HSA-453340
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-200343,ssubSET:R-HSA-200343
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-200373,ssubSET:R-HSA-200373
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-204393,ssubSET:R-HSA-204393
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-184549,ssubSET:R-HSA-184549
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-204219,ssubSET:R-HSA-204219
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5362725,ssubSET:R-HSA-5362725
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1168601,ssubSET:R-HSA-1168601,Q13616,P63208
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809318,ssubSET:R-HSA-6809318,Q96QG7
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6814175,ssubSET:R-HSA-6814175
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848491,ssubSET:R-HSA-8848491,P24941
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5651800,ssubSET:R-HSA-5651800
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5686084,Q9Y253,Q9UBT6
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8933487,ssubSET:R-HSA-8933487,Q96NY9
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2023957,ssubSET:R-HSA-2023957
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5672721,ssubSET:R-HSA-5672721
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2685646,ssubSET:R-HSA-2685646
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5672716,ssubSET:R-HSA-5672716
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-192594,Q9NP95,P31371,O76093,O43320,P08620,P55075-1,P10767,P12034-1,O60258-1,P05230,Q9GZV9,P09038
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-192615,Q9HCT0,P11487,O15520,P05230,P21781
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2162149,ssubSET:R-HSA-2162149
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5423668,ssubSET:R-HSA-5423668
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5362706,ssubSET:R-HSA-5362706
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5220974,ssubSET:R-HSA-5220974
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-425832,ssubSET:R-HSA-425832
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1234122,ssubSET:R-HSA-1234122
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1234124,ssubSET:R-HSA-1234124
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9619866,O15530
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-139830,ssubSET:R-HSA-139830
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848531,ssubSET:R-HSA-8848531
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196357,ssubSET:R-HSA-196357
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9690535,Q02790,Q15185
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2422450,ssubSET:R-HSA-2422450
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161958,ssubSET:R-HSA-2161958
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8932645,ssubSET:R-HSA-8932645
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2162130,ssubSET:R-HSA-2162130
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161783,ssubSET:R-HSA-2161783
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202282,ssubSET:R-HSA-202282
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8939026,ssubSET:R-HSA-8939026
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189429,ssubSET:R-HSA-189429
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806185,O00443
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3662340,P07686,ssubSET:R-HSA-3662340
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428174,O15269,ssubSET:R-HSA-428174,Q8NFR3,Q969W0
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-188019,ssubSET:R-HSA-188019
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1602354,ssubSET:R-HSA-1602354
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1475437,ssubSET:R-HSA-1475437
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8934444,ssubSET:R-HSA-8934444
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2685652,ssubSET:R-HSA-2685652
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2023888,ssubSET:R-HSA-2023888
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9606888,ssubSET:R-HSA-9606888,P07948
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-451336,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2565924,BFO_0000002
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8939790,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8852723,ssubSET:R-HSA-8852723
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8852827,ssubSET:R-HSA-8852827,Q96IY4
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-976075,ssubSET:R-HSA-976075
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8939797,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2453687,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2470277,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693080,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-175986,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3341359,ssubSET:R-HSA-3341359
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5635063,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8960083,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3132763,ssubSET:R-HSA-3132763
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9753567,ssubSET:R-HSA-9753567
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693688,ssubSET:R-HSA-5693688
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9605527,ssubSET:R-HSA-9605527,O60361
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6788790,ssubSET:R-HSA-6788790
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3323011,P30044-1
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809211,ssubSET:R-HSA-6809211
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189382,ssubSET:R-HSA-189382
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189387,ssubSET:R-HSA-189387
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-CPE-9661715,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-CPE-9661737,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9661701,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9663470,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1678911,ssubSET:R-HSA-1678911
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5672601,Q8TDF6,ssubSET:R-HSA-5672601,O14827,Q8N9B8,Q9Y4G8
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9647946,ssubSET:R-HSA-9647946
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9005587,ssubSET:R-HSA-9005587
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-804920,Q02156,P24723,Q04759,Q05655
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-913988,ssubSET:R-HSA-913988
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-418562,ssubSET:R-HSA-418562
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5672734,ssubSET:R-HSA-5672734
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9604605,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3968388,O75925,ssubSET:R-HSA-3968388
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-351835,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5244779,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1248659,ssubSET:R-HSA-1248659
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161915,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9026899,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9027561,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9028288,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9022670,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161751,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9024779,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9025025,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8957350,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9029001,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428470,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9027665,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-189046,ssubSET:R-HSA-189046
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787341,ssubSET:R-HSA-6787341
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-194849,ssubSET:R-HSA-194849
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-450307,ssubSET:R-HSA-450307
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2002397,ssubSET:R-HSA-2002397
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5250898,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8949896,P46527,ssubSET:R-HSA-8949896
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8875310,ssubSET:R-HSA-8875310
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8877607,ssubSET:R-HSA-8877607
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1963573,P04626
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1963584,P04626
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-879625,ssubSET:R-HSA-879625
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-909568,ssubSET:R-HSA-909568
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74731,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74819,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69593,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1500634,ssubSET:R-HSA-1500634
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8867341,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8876883,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1500619,ssubSET:R-HSA-1500619
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170106,P53350,ssubSET:R-HSA-170106
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-ALL-72617,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-977408,ssubSET:R-HSA-977408
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170641,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71237,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-165022,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70827,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806214,ssubSET:R-HSA-1806214
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8857936,ssubSET:R-HSA-8857936
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806163,ssubSET:R-HSA-1806163
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806189,ssubSET:R-HSA-1806189
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8849785,ssubSET:R-HSA-8849785
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8934797,ssubSET:R-HSA-8934797
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848479,O60733,ssubSET:R-HSA-8848479,P47712
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3076903,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5690313,ssubSET:R-HSA-5690313
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696922,ssubSET:R-HSA-5696922
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2167826,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2167848,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8953316,CHEBI_36080
http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8953409,CHEBI_36080
